track_name,track_id,track_uri,artist_name,album_name,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,popularity,release_date,genre
Daar Met Jou,6c0cBnHPJHdiCVrrF4Mauz,spotify:track:6c0cBnHPJHdiCVrrF4Mauz,KA,Daar Met Jou,spotify:album:1ej979Ok6CUBd5I74nx5RJ,0.713,0.856,5,-5.207,1,0.237,0.213,0.0,0.0811,0.522,90.003,spotify:track:6c0cBnHPJHdiCVrrF4Mauz,150477,4,31,2020-11,Hip-Hop/Rap
Harry & Grace Make Peace,35pVLAcEkttf3k3MR0OaxC,spotify:track:35pVLAcEkttf3k3MR0OaxC,Trevor Rabin,Armageddon - Original Motion Picture Score,spotify:album:4jLCHgrBujiZhpoDi2iIsN,0.37,0.136,0,-16.465,1,0.031,0.406,0.613,0.11,0.176,73.967,spotify:track:35pVLAcEkttf3k3MR0OaxC,103026,3,37,1998-11,Soundtrack
80 PS,0vkyOsyQxIVDUZ6sShpkCi,spotify:track:0vkyOsyQxIVDUZ6sShpkCi,Anstandslos & Durchgeknallt,80 PS,spotify:album:6VvymMjbARsZQUx554YXYb,0.69,0.909,1,-6.803,1,0.0608,0.206,0.055,0.254,0.446,139.976,spotify:track:0vkyOsyQxIVDUZ6sShpkCi,140571,4,30,2024-01,Dance
Señora Santana,67yyxGgQjz2nxZdp4w1WwA,spotify:track:67yyxGgQjz2nxZdp4w1WwA,Osito & Amiguitos,Canciones de Cuna,spotify:album:4tEf4PQD9K5bIBAkgqYdxu,0.496,0.0455,8,-17.537,1,0.0415,0.992,0.949,0.101,0.331,78.3,spotify:track:67yyxGgQjz2nxZdp4w1WwA,202263,4,39,2024-03,Lullabies
Chakra Crystal Bowl,3CuBUJAF5DoX7EQ9L4KcOd,spotify:track:3CuBUJAF5DoX7EQ9L4KcOd,Shakti Kaur,Sleep Crystal Bowl,spotify:album:3IIxIGhR9JEP48Aq6UZIGP,0.224,4.79e-05,3,-30.879,1,0.081,0.996,0.0244,0.0956,0.797,65.114,spotify:track:3CuBUJAF5DoX7EQ9L4KcOd,216000,4,32,2022-05,Worldwide
Keep Us Apart (feat. Bright Sparks),45922vVwDr2DgnuYAS6iLp,spotify:track:45922vVwDr2DgnuYAS6iLp,Jen Jis,Keep Us Apart (feat. Bright Sparks),spotify:album:7wls9WlHo6KPlUE2hYHbzY,0.838,0.846,6,-3.682,0,0.0539,0.299,3.22e-06,0.0914,0.668,113.019,spotify:track:45922vVwDr2DgnuYAS6iLp,174906,4,30,2018-04,Dance
Nicht einmal der Himmel,37GhKs4sU4XpIeMvsrc9cY,spotify:track:37GhKs4sU4XpIeMvsrc9cY,Bernhard Brink,Stärker als die Ewigkeit,spotify:album:4ZlF57zeBbcNWdxUWdYojl,0.691,0.929,8,-5.519,1,0.0389,0.00948,0.0,0.0826,0.861,125.024,spotify:track:37GhKs4sU4XpIeMvsrc9cY,196229,4,32,2024-06,German Pop
Summertime,6WZ7g8fpIXkf1ySWn3GA5O,spotify:track:6WZ7g8fpIXkf1ySWn3GA5O,New Kids On The Block,The Block,spotify:album:211JuJs35O21gM0xTpp3Pc,0.639,0.782,1,-7.336,0,0.0754,0.00968,0.0,0.0676,0.791,83.996,spotify:track:6WZ7g8fpIXkf1ySWn3GA5O,202413,4,39,2008-01,Pop
I See The Light,5sgwsaQtu8CAmcC2bC4tV2,spotify:track:5sgwsaQtu8CAmcC2bC4tV2,Sleepy World,Remember Me,spotify:album:4JYAsAeNRkB71Sm70LXUsS,0.378,0.0312,7,-27.818,1,0.0387,0.995,0.953,0.388,0.312,49.017,spotify:track:5sgwsaQtu8CAmcC2bC4tV2,93780,4,34,2024-04,Not Found
最遠的你是我最近的愛,5mn7Unl2SpcK56zc2G7uOs,spotify:track:5mn7Unl2SpcK56zc2G7uOs,史俊鵬,我以為你是流過淚的人,spotify:album:6KvoaozJqhbtXYXGRjLOoX,0.563,0.301,6,-14.291,1,0.041,0.594,0.0,0.0688,0.215,70.885,spotify:track:5mn7Unl2SpcK56zc2G7uOs,283885,4,32,1990-03,Mandopop
Lev nu dö sen,7ubsWTUPIhre8dZiJLZ4cP,spotify:track:7ubsWTUPIhre8dZiJLZ4cP,Miss Li,Så mycket bättre - Tolkningarna,spotify:album:6a8ox5dFQlLxD43DrZvOvX,0.705,0.648,11,-7.512,0,0.0589,0.0403,0.0,0.0663,0.545,89.979,spotify:track:7ubsWTUPIhre8dZiJLZ4cP,182840,4,35,2019-11,Pop
She Bangs Like a Fairy on Acid,3gHEXkmMrDuK3LfZvAse9Z,spotify:track:3gHEXkmMrDuK3LfZvAse9Z,Luci,She Bangs Like a Fairy on Acid,spotify:album:7muhPOB0XC4ZJYzU9534UA,0.534,0.908,4,-2.905,0,0.0428,0.0523,0.0099,0.104,0.197,135.089,spotify:track:3gHEXkmMrDuK3LfZvAse9Z,236449,4,31,2024-10,Hip-Hop/Rap
Unravel but is it okay if it's lofi?,640GYv0XyB1r9QsylKGFOi,spotify:track:640GYv0XyB1r9QsylKGFOi,Kijugo,Unravel but is it okay if it's lofi?,spotify:album:65q0JspgGRgglKQ33EDpAF,0.751,0.258,7,-14.304,0,0.126,0.123,0.152,0.196,0.51,60.012,spotify:track:640GYv0XyB1r9QsylKGFOi,155000,4,38,2021-01,Downtempo
"12 Songs of Various Nationality, WoO 157: No. 4, O Sanctissima",3jPviLnU1j4GHAKbmLTCEx,spotify:track:3jPviLnU1j4GHAKbmLTCEx,The Cathedral Singers,"Catholic Classics, Vol. 4: Catholic Latin Classics",spotify:album:0UOz6rDTVe0ea6bRFx9buq,0.159,0.107,5,-22.458,1,0.0426,0.989,0.242,0.0933,0.111,63.868,spotify:track:3jPviLnU1j4GHAKbmLTCEx,203933,5,35,2000-01,Classical
Attitude,7BarDGYwtWGrJ9xxVKvqJe,spotify:track:7BarDGYwtWGrJ9xxVKvqJe,Chani Nattan,Attitude,spotify:album:4lzvyk3Ml8ZV9KSiql2EyZ,0.813,0.672,6,-6.769,0,0.345,0.332,0.0,0.0842,0.55,89.837,spotify:track:7BarDGYwtWGrJ9xxVKvqJe,181381,4,31,2021-10,Worldwide
浴室 (2019 Reprise),2bULxhIu61XZm0hqJ4Kj39,spotify:track:2bULxhIu61XZm0hqJ4Kj39,deca joins,浴室 (2019 Reprise),spotify:album:0iZc8PYagG8Yw42WQfHued,0.692,0.376,7,-10.145,1,0.0299,0.664,0.000402,0.0838,0.525,124.08,spotify:track:2bULxhIu61XZm0hqJ4Kj39,294263,4,37,2019-09,Mandopop
Revelations,0abIo4hZXIe326C4h5C8lv,spotify:track:0abIo4hZXIe326C4h5C8lv,The Crimson Armada,Guardians,spotify:album:1YLOKMaAlruW2siVRLpt2J,0.341,0.978,1,-5.814,1,0.315,0.000404,0.000583,0.55,0.101,130.948,spotify:track:0abIo4hZXIe326C4h5C8lv,164160,4,30,2009-07,Metal
Big 3,3tm6NOpjtYhqmx3LCGX6Q1,spotify:track:3tm6NOpjtYhqmx3LCGX6Q1,belncga,Big 3,spotify:album:33dQy6U85RO8iUvjXKl99h,0.665,0.439,1,-12.8,1,0.341,0.171,0.0,0.519,0.356,159.801,spotify:track:3tm6NOpjtYhqmx3LCGX6Q1,143754,4,36,2024-10,Hip-Hop/Rap
Surround Sound (feat. 21 Savage & Baby Tate),46b23Nj2UftnN8jSWz4VR5,spotify:track:46b23Nj2UftnN8jSWz4VR5,JID,The Forever Story,spotify:album:3QVjpIxcksDkJmOnvlOJjg,0.574,0.567,7,-7.126,0,0.465,0.164,0.0,0.258,0.526,75.965,spotify:track:46b23Nj2UftnN8jSWz4VR5,229938,4,32,2022-08,Hip-Hop/Rap
Amazing Grace,5M2e6yqNtygDZ6qZlm0vij,spotify:track:5M2e6yqNtygDZ6qZlm0vij,HAUSER,Christmas (Deluxe Edition),spotify:album:3gUUo1unjbr2oG5PHwxy0a,0.147,0.231,2,-11.923,1,0.0353,0.866,0.91,0.101,0.0703,89.121,spotify:track:5M2e6yqNtygDZ6qZlm0vij,207493,3,32,2024-11,Classical Crossover
GODDESS,40udih3Yv0FSuyJXxRsIAi,spotify:track:40udih3Yv0FSuyJXxRsIAi,ZAHI,GODDESS,spotify:album:1NmNOaucuiQOXMk5Pjv2qc,0.854,0.986,5,-1.328,1,0.272,0.0449,0.0,0.665,0.219,130.08,spotify:track:40udih3Yv0FSuyJXxRsIAi,118288,4,34,2024-02,Electronic
Chateau,1viZxeZ8VGndv574m0f4QD,spotify:track:1viZxeZ8VGndv574m0f4QD,Rob Dougan,The Matrix Reloaded: The Album,spotify:album:4iLPd0Abb4S96sB2QEz2bl,0.531,0.933,10,-5.51,0,0.0573,8.34e-05,0.892,0.166,0.444,129.0,spotify:track:1viZxeZ8VGndv574m0f4QD,203826,4,37,2009-08,Soundtrack
Dog eat dog,1keL9AYEQKlL5K99Y1lsOT,spotify:track:1keL9AYEQKlL5K99Y1lsOT,The Souljazz Orchestra,Under Burning Skies,spotify:album:0Tcgg3Q69nFfRpHjA4Aa23,0.725,0.817,0,-7.272,0,0.0299,0.0942,0.000802,0.0881,0.874,116.001,spotify:track:1keL9AYEQKlL5K99Y1lsOT,425528,4,39,2017-09,Worldwide
Kapitel 18: Das Filmteam (Folge 86),2aJjNS5Bsf8AbC6RFOT0Bp,spotify:track:2aJjNS5Bsf8AbC6RFOT0Bp,Bibi und Tina,Folge 86: Das Filmteam,spotify:album:0BajiiFeEZv9eEx07Hw2C0,0.616,0.386,0,-20.789,1,0.946,0.722,0.0,0.55,0.55,59.043,spotify:track:2aJjNS5Bsf8AbC6RFOT0Bp,93376,3,30,2017-07,Spoken Word
LLC,3tCgn1QGWOZN5eE0XuVdrf,spotify:track:3tCgn1QGWOZN5eE0XuVdrf,Nicki Minaj,Queen,spotify:album:4Rh57STD18rbjXbBrx2X65,0.836,0.757,10,-5.441,0,0.124,0.0529,0.0308,0.0607,0.814,153.984,spotify:track:3tCgn1QGWOZN5eE0XuVdrf,221853,4,34,2018-08,Hip-Hop/Rap
Hushabye,6JMOwizurzg773CaCmAn8d,spotify:track:6JMOwizurzg773CaCmAn8d,Korn,Untitled (Deluxe),spotify:album:5gizwaBQyfZYTEb8zdL7Z6,0.519,0.771,9,-7.622,0,0.042,0.0243,0.713,0.0988,0.356,138.055,spotify:track:6JMOwizurzg773CaCmAn8d,232440,3,32,2023-07,Rock
Walk Away,7a4aFs6bW7TUySQviVERSI,spotify:track:7a4aFs6bW7TUySQviVERSI,Alle Farben,Walk Away,spotify:album:5R8Mu4RDqJ32ZvlaThOx05,0.735,0.787,6,-6.166,0,0.061,0.0419,0.0,0.136,0.469,124.004,spotify:track:7a4aFs6bW7TUySQviVERSI,196640,4,36,2019-03,Pop
Dans Tes Bras,3fnYdXsfIeTVijs8qPXt6O,spotify:track:3fnYdXsfIeTVijs8qPXt6O,A2sia,Dans Tes Bras,spotify:album:1NBS1bUa2UPZpfyBg7oQpK,0.902,0.621,9,-9.903,0,0.0727,0.327,7.74e-05,0.045,0.413,135.074,spotify:track:3fnYdXsfIeTVijs8qPXt6O,118101,4,39,2024-04,Hip-Hop/Rap
Beautiful Day,6mnLkwgDdDVVsTLCIqYxiY,spotify:track:6mnLkwgDdDVVsTLCIqYxiY,Mike Posner,Beautiful Day,spotify:album:4ggFti8lUiYmDpu2wKzdTK,0.656,0.661,6,-7.495,1,0.0313,0.0854,8.33e-06,0.221,0.317,123.96,spotify:track:6mnLkwgDdDVVsTLCIqYxiY,189355,4,37,2024-10,Pop
001 - Die Handy-Falle - Teil 01,0cEvBHalZPrSxlrjzpyRTq,spotify:track:0cEvBHalZPrSxlrjzpyRTq,Die drei !!!,001/Die Handy-Falle,spotify:album:3un4woLD6j6kwAwZmSkPYw,0.487,0.735,8,-9.6,1,0.403,0.102,1.96e-06,0.797,0.462,77.652,spotify:track:0cEvBHalZPrSxlrjzpyRTq,100280,3,37,2009-09,Not Found
LIKE THAT (feat. Oxlade),6hqEqrLJwBk5w88Ih7ZfHt,spotify:track:6hqEqrLJwBk5w88Ih7ZfHt,ElGrandeToto,27,spotify:album:5e3bPy9xbaSULrXRVG8fp8,0.742,0.565,8,-7.422,0,0.144,0.291,0.000137,0.1,0.382,89.952,spotify:track:6hqEqrLJwBk5w88Ih7ZfHt,192826,4,39,2023-11,Rap
Mellow Out Spring,6VvZBUxlCK8CjWOnj28M3C,spotify:track:6VvZBUxlCK8CjWOnj28M3C,créature sonore,Mellow Out Spring,spotify:album:0D03UUFhFugdhF9XfCHynu,0.437,0.132,3,-16.748,1,0.0475,0.937,0.88,0.0821,0.412,80.237,spotify:track:6VvZBUxlCK8CjWOnj28M3C,87000,4,33,2022-01,Hip-Hop/Rap
Back at One,7yC1Kfz5KCiahzrL32B3ZW,spotify:track:7yC1Kfz5KCiahzrL32B3ZW,Ethan Zaner,Best Acoustic You've Ever Had,spotify:album:5s8XtGkuMYj4d8JJTdwIY1,0.461,0.381,6,-7.873,0,0.0443,0.763,0.0,0.21,0.514,138.678,spotify:track:7yC1Kfz5KCiahzrL32B3ZW,184647,4,30,2021-01,Not Found
Porcelain - Arty Remix,3pUi08Z4eoQdPWfonAXHEn,spotify:track:3pUi08Z4eoQdPWfonAXHEn,Moby,Porcelain (The Remixes),spotify:album:02wbvDMkZ7bGAfaAvV87qi,0.241,0.698,0,-5.51,0,0.0557,0.0068,0.00955,0.535,0.323,99.95,spotify:track:3pUi08Z4eoQdPWfonAXHEn,211224,4,33,2016-08,Trance
WUNDER PUNKT,2R9hbkcFTTIkFUuCeTe8Pf,spotify:track:2R9hbkcFTTIkFUuCeTe8Pf,Eno,SOMMER EP,spotify:album:5zdFOdQcEJtzh7QNGAq5b9,0.878,0.42,4,-7.842,0,0.205,0.117,0.000726,0.133,0.277,107.96,spotify:track:2R9hbkcFTTIkFUuCeTe8Pf,119466,4,36,2024-09,Hip-Hop/Rap
Tempo (feat. Missy Elliott),4LRKHjC3WH5AKZSGZzlnGk,spotify:track:4LRKHjC3WH5AKZSGZzlnGk,Lizzo,Tempo (feat. Missy Elliott),spotify:album:1zt4HVA2H5uh8SldrOfCMh,0.833,0.722,1,-5.563,1,0.136,0.0573,1.14e-05,0.358,0.588,107.019,spotify:track:4LRKHjC3WH5AKZSGZzlnGk,175342,4,36,2019-03,Pop
anywhere,72vxTKMDAc9eh7Nb8wgpHU,spotify:track:72vxTKMDAc9eh7Nb8wgpHU,Rosetta Arroyo,unspoken,spotify:album:13YgCo3QU3MKCB5d75wpAI,0.0778,0.00272,7,-34.555,1,0.0405,0.994,0.822,0.0988,0.0448,69.874,spotify:track:72vxTKMDAc9eh7Nb8wgpHU,159000,3,32,2020-04,Ambient
All Alone,47XL5AzqSH1SsOEl7QSvXW,spotify:track:47XL5AzqSH1SsOEl7QSvXW,fun.,Some Nights,spotify:album:7iycyHwOW2plljYIK6I1Zo,0.533,0.862,2,-4.488,1,0.0678,0.0205,0.000145,0.319,0.576,183.077,spotify:track:47XL5AzqSH1SsOEl7QSvXW,183773,4,37,2012-02,Alternative
Een Stap Terug,19Ldy1cgeZZpVVKkRoRUg0,spotify:track:19Ldy1cgeZZpVVKkRoRUg0,Miss Montreal,Een Stap Terug,spotify:album:4eIK0LplOWd4fVMUttaed5,0.606,0.509,6,-8.79,1,0.0297,0.414,0.0,0.113,0.197,108.041,spotify:track:19Ldy1cgeZZpVVKkRoRUg0,162986,4,33,2019-10,Pop
Under the Radar,1976dfwMTnJ5gElRhZBuWA,spotify:track:1976dfwMTnJ5gElRhZBuWA,Foals,Life Is Yours,spotify:album:7CBK26TFXHyt2l6NQcXIsq,0.598,0.891,11,-3.604,0,0.0305,0.0151,0.86,0.0821,0.967,133.016,spotify:track:1976dfwMTnJ5gElRhZBuWA,179721,4,34,2022-06,Alternative
When Love Is Gone,0RkafZ3fY16vMfVWnqNXbX,spotify:track:0RkafZ3fY16vMfVWnqNXbX,Martina McBride,The Muppet Christmas Carol (Special Anniversary Edition),spotify:album:63DYbHrvwaBaWVjqQkNvT0,0.548,0.246,2,-13.453,1,0.0355,0.732,0.0,0.361,0.1,122.466,spotify:track:0RkafZ3fY16vMfVWnqNXbX,228106,4,34,2005-01,Soundtrack
We Have To Go Back - Shisdess Radio Edit,3R5O3FWuV7Yl9h1OoDYUmR,spotify:track:3R5O3FWuV7Yl9h1OoDYUmR,Lionel Indies,We Have To Go Back (Shisdess Remix),spotify:album:77MiNihdptXYPCQPMb1V4G,0.797,0.872,2,-7.688,1,0.041,0.00213,0.844,0.0713,0.495,109.992,spotify:track:3R5O3FWuV7Yl9h1OoDYUmR,177586,4,31,2020-02,Electronic
Bigger,1ZGEmcNu3OSEAEl1AKLn47,spotify:track:1ZGEmcNu3OSEAEl1AKLn47,Fazerdaze,Bigger,spotify:album:7aXDUqk6CbuAzaik31OGHl,0.504,0.641,7,-6.964,1,0.0277,0.0682,0.0559,0.0892,0.383,99.951,spotify:track:1ZGEmcNu3OSEAEl1AKLn47,198071,4,31,2023-09,Alternative
Witness the Addiction,4ZSy8wlIudJjWtXtckluFn,spotify:track:4ZSy8wlIudJjWtXtckluFn,Suicide Silence,The Black Crown,spotify:album:3oJKuFPVZTSeNc8G4UYV4L,0.377,0.985,10,-4.491,1,0.123,0.000636,0.029,0.0805,0.124,117.977,spotify:track:4ZSy8wlIudJjWtXtckluFn,332226,4,33,2012-06,Metal
Kapitel 07 - Zwei kleine Genies (Folge 003),7o1HPK8uMQj1KxrkVxcbbJ,spotify:track:7o1HPK8uMQj1KxrkVxcbbJ,Weihnachtsmann & Co. KG,Folge 03: Zwei kleine Genies (Das Original-Hörspiel zur TV-Serie),spotify:album:0GW6iCbdPurqjYrW2WdlTX,0.686,0.521,5,-12.524,0,0.926,0.65,0.0,0.785,0.861,88.896,spotify:track:7o1HPK8uMQj1KxrkVxcbbJ,184051,4,35,2024-09,Not Found
Solace,2a2ue6juHldn6FAgzflCYs,spotify:track:2a2ue6juHldn6FAgzflCYs,Shingo Nakamura,Solace,spotify:album:1A5i4MuUVZLhHpQ8ag68e4,0.666,0.662,9,-9.187,1,0.0307,0.0213,0.00266,0.343,0.388,117.996,spotify:track:2a2ue6juHldn6FAgzflCYs,176000,4,37,2024-10,Dance
Boo's Tired,51T3xqyo06pNvrXPx1WeY8,spotify:track:51T3xqyo06pNvrXPx1WeY8,Randy Newman,"Monsters, Inc. (Original Motion Picture Soundtrack)",spotify:album:7hguux6E8wOGlNsKnZB6Sz,0.156,0.246,11,-16.609,1,0.0389,0.932,0.0744,0.278,0.103,82.7,spotify:track:51T3xqyo06pNvrXPx1WeY8,63760,4,34,2001-01,Soundtrack
Classical Music,5ZsnPZX0aPg5xIxhlkkoOt,spotify:track:5ZsnPZX0aPg5xIxhlkkoOt,Timmy Trumpet,Classical Music,spotify:album:4dxaPGViPXY0eAYiraYq57,0.567,0.944,4,-4.675,1,0.331,0.00389,0.0159,0.283,0.189,160.077,spotify:track:5ZsnPZX0aPg5xIxhlkkoOt,157875,4,38,2024-03,Dance
I Don't Wanna Die In An Air Disaster,4Kcn3bOKxqVpSka7XMhSHN,spotify:track:4Kcn3bOKxqVpSka7XMhSHN,Albert Hammond,Albert Hammond,spotify:album:51YO1tSl0EFBwXBqGNHm0i,0.478,0.499,7,-10.511,0,0.0376,0.355,0.0,0.141,0.349,99.516,spotify:track:4Kcn3bOKxqVpSka7XMhSHN,218866,4,30,1974-11,Pop
不如這樣,3cDfeesYrQ1ikZDOowEItA,spotify:track:3cDfeesYrQ1ikZDOowEItA,Eason Chan,反正是我,spotify:album:62uFEXorvZSDzdV1PNKyVM,0.501,0.557,6,-8.131,1,0.0304,0.214,0.0,0.275,0.229,136.082,spotify:track:3cDfeesYrQ1ikZDOowEItA,279864,4,35,2001-07,Mandopop
008 - Vorsicht Strandhaie! - Teil 02,5gOu2Tf2bW2m9zjxtjv3AC,spotify:track:5gOu2Tf2bW2m9zjxtjv3AC,Die drei !!!,008/Vorsicht Strandhaie,spotify:album:5O9rNnNzU7IblnCHUTZU7h,0.69,0.601,1,-9.654,1,0.948,0.73,0.0,0.771,0.597,86.572,spotify:track:5gOu2Tf2bW2m9zjxtjv3AC,110813,5,34,2010-05,Not Found
Stilte,6oWOCOQlaNGKwuyjYb82az,spotify:track:6oWOCOQlaNGKwuyjYb82az,Bully,Stilte,spotify:album:3qL0f1eN2FJyWcfEzy6VMP,0.533,0.601,3,-6.378,0,0.323,0.135,0.0,0.0984,0.509,98.784,spotify:track:6oWOCOQlaNGKwuyjYb82az,151200,4,39,2024-07,Hip-Hop/Rap
JUGUMiLA,0usz7AxwqPdT03PTmmjRw1,spotify:track:0usz7AxwqPdT03PTmmjRw1,Dj Phil Peter,JUGUMiLA,spotify:album:45MY1OuOJaVNSEITyJbGX5,0.689,0.787,8,-6.74,0,0.0938,0.106,0.0,0.0846,0.773,114.083,spotify:track:0usz7AxwqPdT03PTmmjRw1,206315,4,39,2024-02,Afro-fusion
Cliché,4DyuBXyO3kwiUoLGejxBih,spotify:track:4DyuBXyO3kwiUoLGejxBih,Cece Coakley,Tender,spotify:album:6iuJMbV0qfVZtj3Ede8yy0,0.634,0.448,7,-6.319,1,0.0397,0.595,0.0003,0.108,0.352,79.787,spotify:track:4DyuBXyO3kwiUoLGejxBih,176388,4,36,2022-06,Singer/Songwriter
Neon Lights,6X6CUqG6rW8rtGXdzyCOJH,spotify:track:6X6CUqG6rW8rtGXdzyCOJH,LIZOT,Neon Lights,spotify:album:6bG9tr48IeOD39f7kaSnLt,0.398,0.863,11,-5.792,0,0.208,0.00222,0.00186,0.508,0.138,144.958,spotify:track:6X6CUqG6rW8rtGXdzyCOJH,130757,4,38,2021-11,Dance
"Memories of the Moldau (After ""Vltava"", JB 1:112/2; T.111)",01WARO7EI1wjhJTLVH0zr4,spotify:track:01WARO7EI1wjhJTLVH0zr4,Louis Philippson,"Memories of the Moldau (After ""Vltava"", JB 1:112/2; T.111)",spotify:album:2bMVvy7PnKJkRC7wygNSum,0.274,0.0402,4,-27.738,0,0.0481,0.991,0.953,0.167,0.173,70.337,spotify:track:01WARO7EI1wjhJTLVH0zr4,182208,4,35,2024-01,Classical Crossover
Cargo,1FbTVOSzgWdIDpOlLwnsQz,spotify:track:1FbTVOSzgWdIDpOlLwnsQz,Tagada Jones,Le Feu Aux Poudres,spotify:album:7p9dnOhMr4yIue8zikaCHW,0.515,0.969,7,-4.26,1,0.253,0.00347,2.91e-06,0.0613,0.424,90.128,spotify:track:1FbTVOSzgWdIDpOlLwnsQz,190691,4,31,2006-02,Rock
Killa (feat. Elliphant) - Slushii Remix,4rctn2FXbCRpECVRm2arG2,spotify:track:4rctn2FXbCRpECVRm2arG2,Wiwek,Killa Remixes,spotify:album:2Hafm4VjOBcGBl3n09kb94,0.615,0.891,2,-4.953,1,0.0412,0.000292,0.0154,0.18,0.273,74.978,spotify:track:4rctn2FXbCRpECVRm2arG2,212808,4,30,2016-07,Dance
Most of You,5QmhOIlRM4t2rAjOTLH6rp,spotify:track:5QmhOIlRM4t2rAjOTLH6rp,Small Forward,Small Forward,spotify:album:2oC1dciDmf1P3JkKY4FoiM,0.573,0.374,9,-8.462,1,0.0284,0.362,0.00203,0.129,0.349,139.965,spotify:track:5QmhOIlRM4t2rAjOTLH6rp,264415,4,34,2020-05,Alternative
Slip,0ldOjxAtxvncOrVWmg6xcw,spotify:track:0ldOjxAtxvncOrVWmg6xcw,Shubh Saran,Hmayra,spotify:album:3ZqJ9lLpVNWNBxd3nV8TeY,0.401,0.369,10,-13.142,0,0.0363,0.157,0.33,0.098,0.743,89.717,spotify:track:0ldOjxAtxvncOrVWmg6xcw,199763,3,31,2017-05,Jazz
The A Team,5lbeUlfWKtXsUsOk6tscZz,spotify:track:5lbeUlfWKtXsUsOk6tscZz,sleep.ing,The A Team,spotify:album:5F0rVfRsZs4pbmjVlbVD55,0.568,0.33,1,-10.228,1,0.0446,0.873,0.0,0.142,0.503,102.509,spotify:track:5lbeUlfWKtXsUsOk6tscZz,185600,4,37,2021-08,Worldwide
A Brighter Future,02mGLexrQiaZGpg9oV737j,spotify:track:02mGLexrQiaZGpg9oV737j,Celesete Cooper,A Brighter Future,spotify:album:6mFYBZojwGTAiauZGEvHDc,0.486,0.0289,8,-28.396,1,0.0339,0.992,0.912,0.103,0.201,75.829,spotify:track:02mGLexrQiaZGpg9oV737j,128445,3,36,2024-05,Not Found
Decisions,1S0MLQUw9fjMnLLXhoILDO,spotify:track:1S0MLQUw9fjMnLLXhoILDO,Link Lewis,Decisions,spotify:album:3rBw1WTXXzkETBQqHzfRlc,0.837,0.592,0,-8.146,0,0.0644,0.0345,0.393,0.228,0.214,110.057,spotify:track:1S0MLQUw9fjMnLLXhoILDO,219282,4,36,2024-06,R&B/Soul
Kapitel 14: Das große Unwetter (Folge 87),3z48CRln5Lgb5Sl5lx2sI1,spotify:track:3z48CRln5Lgb5Sl5lx2sI1,Bibi und Tina,Folge 87: Das große Unwetter,spotify:album:6JvQHhP638FrhhNrfvc5m0,0.59,0.48,1,-21.651,1,0.758,0.493,0.0,0.347,0.601,119.287,spotify:track:3z48CRln5Lgb5Sl5lx2sI1,89175,1,32,2017-11,Spoken Word
No Se Vale,4Z9RkNNox2vEzP51sRnfJ8,spotify:track:4Z9RkNNox2vEzP51sRnfJ8,Edwin Luna y La Trakalosa de Monterrey,Norteño Vibe,spotify:album:6nw6hmqQLQTGjhVJLThXWs,0.661,0.61,2,-4.369,1,0.0397,0.326,0.0,0.303,0.851,154.056,spotify:track:4Z9RkNNox2vEzP51sRnfJ8,190289,3,35,2023-10,Música Mexicana
Mjölkbilen,2zUsiqLZUwwMMEiIqaZag7,spotify:track:2zUsiqLZUwwMMEiIqaZag7,Lifvens,Lifvstid 1993-2008,spotify:album:6a05oxMFWkWoQDNPZNh6MX,0.298,0.818,7,-6.267,1,0.11,0.189,0.0,0.407,0.662,198.722,spotify:track:2zUsiqLZUwwMMEiIqaZag7,193693,4,37,2008-08,Singer/Songwriter
Grinchin,5lRYMEHZrvz50SAa5KUruM,spotify:track:5lRYMEHZrvz50SAa5KUruM,Sdot Go,Grinchin,spotify:album:2ZNzaM5SGBHu59pQPtTMer,0.653,0.394,8,-11.633,1,0.425,0.0555,0.0,0.521,0.119,149.664,spotify:track:5lRYMEHZrvz50SAa5KUruM,131680,4,35,2023-02,Hip-Hop/Rap
デスロウ (feat. 初音ミク),418x2Al1UHtabX9h7S3Ir8,spotify:track:418x2Al1UHtabX9h7S3Ir8,Utsu-P,UNIQUE,spotify:album:4i56GGeJhpNiULjGKjVP3Y,0.605,0.854,2,-5.665,1,0.0462,0.00403,0.0134,0.367,0.557,140.001,spotify:track:418x2Al1UHtabX9h7S3Ir8,264428,4,30,2021-11,Rock
Alligator Sky,4c3mIWKKMbGJlZukdMTBvB,spotify:track:4c3mIWKKMbGJlZukdMTBvB,Owl City,All Things Bright And Beautiful,spotify:album:4DiBfnAx5c8fkACkmlqiIB,0.541,0.933,11,-4.36,0,0.0887,0.012,0.0,0.0727,0.413,91.97,spotify:track:4c3mIWKKMbGJlZukdMTBvB,185306,4,32,2011-01,Electronic
Sunrise,6WV6aIFluFdtoqnhUmmgKA,spotify:track:6WV6aIFluFdtoqnhUmmgKA,More Plastic,Sunrise,spotify:album:5KXb5CBBV5HucBeRRus7K6,0.358,0.814,9,-3.767,1,0.0484,0.000773,0.0186,0.492,0.0692,174.025,spotify:track:6WV6aIFluFdtoqnhUmmgKA,256120,4,39,2024-01,Electronic
